,Unnamed: 0.1,Unnamed: 0,total_counts,area,time,D (um^2/s),alpha (1/s)
1585,1686.0,,429.5680214887281,329946,70.0,0.0004,0.0024
1586,1687.0,,429.5679979177624,328578,71.0,0.0004,0.0024
1587,1688.0,,429.56782417919254,327222,72.0,0.0004,0.0024
1588,1689.0,,429.56799073371735,325858,73.0,0.0004,0.0024
1589,1690.0,,429.56808746098847,324523,74.0,0.0004,0.0024
1590,1691.0,,429.5679066873633,323169,75.0,0.0004,0.0024
1591,1692.0,,429.5682307661706,321836,76.0,0.0004,0.0024
1592,1693.0,,429.5680018602153,320506,77.0,0.0004,0.0024
1593,1694.0,,429.5681567998733,319177,78.0,0.0004,0.0024
1594,1695.0,,429.5681549281584,317872,79.0,0.0004,0.0024
1595,1696.0,,429.5678976542481,316547,80.0,0.0004,0.0024
1596,1697.0,,429.56811777225766,315249,81.0,0.0004,0.0024
1597,1698.0,,429.5677958212006,313941,82.0,0.0004,0.0024
1598,1699.0,,429.5678541206965,312648,83.0,0.0004,0.0024
1599,1700.0,,429.5681674083412,311364,84.0,0.0004,0.0024
1600,1701.0,,429.56794794441714,310076,85.0,0.0004,0.0024
1601,1702.0,,429.5681206190308,308806,86.0,0.0004,0.0024
1602,1703.0,,429.5682763680213,307520,87.0,0.0004,0.0024
1603,1704.0,,429.5681105041638,306263,88.0,0.0004,0.0024
1604,1705.0,,429.5682531209324,304997,89.0,0.0004,0.0024
1605,1706.0,,429.5679589942874,303747,90.0,0.0004,0.0024
1606,1707.0,,429.56788494550176,302501,91.0,0.0004,0.0024
1607,1708.0,,429.56800676332034,301249,92.0,0.0004,0.0024
1608,1709.0,,429.5679590654047,300015,93.0,0.0004,0.0024
1609,1710.0,,429.5681830549088,298770,94.0,0.0004,0.0024
1610,1711.0,,429.5681359004504,297555,95.0,0.0004,0.0024
1611,1712.0,,429.567878282966,296325,96.0,0.0004,0.0024
1612,1713.0,,429.567997670174,295119,97.0,0.0004,0.0024
1613,1714.0,,429.5681909133872,293900,98.0,0.0004,0.0024
1614,1715.0,,429.56788588576734,292694,99.0,0.0004,0.0024
1615,1716.0,,429.5682480006089,291494,100.0,0.0004,0.0024
1616,1717.0,,429.9977340238459,443016,0.0,0.0007,0.0024
1617,1718.0,,429.5678065650402,440504,1.0,0.0007,0.0024
1618,1719.0,,429.5677567338448,438845,2.0,0.0007,0.0024
1619,1720.0,,429.56816050997867,437173,3.0,0.0007,0.0024
1620,1721.0,,429.5679157988579,435516,4.0,0.0007,0.0024
1621,1722.0,,429.56819007951464,433867,5.0,0.0007,0.0024
1622,1723.0,,429.5679397481811,432206,6.0,0.0007,0.0024
1623,1724.0,,429.568162066592,430581,7.0,0.0007,0.0024
1624,1725.0,,429.5679409397806,428942,8.0,0.0007,0.0024
1625,1726.0,,429.56791621085705,427313,9.0,0.0007,0.0024
1626,1727.0,,429.5678395102187,425703,10.0,0.0007,0.0024
1627,1728.0,,429.56820460486966,424076,11.0,0.0007,0.0024
1628,1729.0,,429.56795636996287,422480,12.0,0.0007,0.0024
1629,1730.0,,429.5682236384296,420882,13.0,0.0007,0.0024
1630,1731.0,,429.5679671337663,419278,14.0,0.0007,0.0024
1631,1732.0,,429.5681946173475,417702,15.0,0.0007,0.0024
1632,1733.0,,429.5679305389729,416113,16.0,0.0007,0.0024
1633,1734.0,,429.5677907403459,414544,17.0,0.0007,0.0024
1634,1735.0,,429.5677715166629,412975,18.0,0.0007,0.0024
1635,1736.0,,429.56809525615625,411408,19.0,0.0007,0.0024
1636,1737.0,,429.5681162047268,409862,20.0,0.0007,0.0024
1637,1738.0,,429.5681713404353,408300,21.0,0.0007,0.0024
1638,1739.0,,429.5682004844912,406767,22.0,0.0007,0.0024
1639,1740.0,,429.5679185561351,405228,23.0,0.0007,0.0024
1640,1741.0,,429.5681011448377,403689,24.0,0.0007,0.0024
1641,1742.0,,429.56819813160376,402174,25.0,0.0007,0.0024
1642,1743.0,,429.5677914817434,400642,26.0,0.0007,0.0024
1643,1744.0,,429.5679065422915,399138,27.0,0.0007,0.0024
1644,1745.0,,429.5679353773727,397627,28.0,0.0007,0.0024
1645,1746.0,,429.5681791321246,396126,29.0,0.0007,0.0024
1646,1747.0,,429.5679335842152,394633,30.0,0.0007,0.0024
1647,1748.0,,429.5679264914632,393129,31.0,0.0007,0.0024
1648,1749.0,,429.56788601715607,391661,32.0,0.0007,0.0024
1649,1750.0,,429.56792368252275,390172,33.0,0.0007,0.0024
1650,1751.0,,429.5680008664922,388703,34.0,0.0007,0.0024
1651,1752.0,,429.56774835755806,387238,35.0,0.0007,0.0024
1652,1753.0,,429.56774049107514,385768,36.0,0.0007,0.0024
1653,1754.0,,429.5681070321638,384321,37.0,0.0007,0.0024
1654,1755.0,,429.56799534230146,382859,38.0,0.0007,0.0024
1655,1756.0,,429.5679127218349,381422,39.0,0.0007,0.0024
1656,1757.0,,429.5681830136944,379967,40.0,0.0007,0.0024
1657,1758.0,,429.5679071298442,378523,41.0,0.0007,0.0024
1658,1759.0,,429.56792108381626,377087,42.0,0.0007,0.0024
1659,1760.0,,429.5681350860685,375647,43.0,0.0007,0.0024
1660,1761.0,,429.5679522897905,374235,44.0,0.0007,0.0024
1661,1762.0,,429.56787643619526,372807,45.0,0.0007,0.0024
1662,1763.0,,429.5677667764503,371397,46.0,0.0007,0.0024
1663,1764.0,,429.56811514667373,369980,47.0,0.0007,0.0024
1664,1765.0,,429.5679797513173,368577,48.0,0.0007,0.0024
1665,1766.0,,429.5680795528576,367185,49.0,0.0007,0.0024
1666,1767.0,,429.5680425681457,365793,50.0,0.0007,0.0024
1667,1768.0,,429.5681380135465,364420,51.0,0.0007,0.0024
1668,1769.0,,429.56802892812885,363022,52.0,0.0007,0.0024
1669,1770.0,,429.5681561011395,361656,53.0,0.0007,0.0024
1670,1771.0,,429.5680283866021,360278,54.0,0.0007,0.0024
1671,1772.0,,429.5680725955152,358923,55.0,0.0007,0.0024
1672,1773.0,,429.56810428300065,357570,56.0,0.0007,0.0024
1673,1774.0,,429.5681289421657,356215,57.0,0.0007,0.0024
1674,1775.0,,429.56817008288795,354867,58.0,0.0007,0.0024
1675,1776.0,,429.5681385145894,353513,59.0,0.0007,0.0024
1676,1777.0,,429.56797491834135,352186,60.0,0.0007,0.0024
1677,1778.0,,429.5678434358021,350846,61.0,0.0007,0.0024
1678,1779.0,,429.56788935565464,349539,62.0,0.0007,0.0024
1679,1780.0,,429.56818161638625,348206,63.0,0.0007,0.0024
1680,1781.0,,429.5678465765404,346893,64.0,0.0007,0.0024
1681,1782.0,,429.5679814348152,345577,65.0,0.0007,0.0024
1682,1783.0,,429.56792122789375,344274,66.0,0.0007,0.0024
1683,1784.0,,429.5678645176385,342979,67.0,0.0007,0.0024
1684,1785.0,,429.568180317944,341687,68.0,0.0007,0.0024
1685,1786.0,,429.5677741952341,340397,69.0,0.0007,0.0024
1686,1787.0,,429.5681785817655,339101,70.0,0.0007,0.0024
1687,1788.0,,429.568167740582,337830,71.0,0.0007,0.0024
1688,1789.0,,429.56811195621253,336546,72.0,0.0007,0.0024
1689,1790.0,,429.56815747929784,335293,73.0,0.0007,0.0024
1690,1791.0,,429.56787932638713,334021,74.0,0.0007,0.0024
1691,1792.0,,429.5681087766653,332768,75.0,0.0007,0.0024
1692,1793.0,,429.5677503753201,331503,76.0,0.0007,0.0024
1693,1794.0,,429.5678446481552,330260,77.0,0.0007,0.0024
1694,1795.0,,429.56788935398595,329014,78.0,0.0007,0.0024
1695,1796.0,,429.5680253468237,327784,79.0,0.0007,0.0024
1696,1797.0,,429.5681416259459,326549,80.0,0.0007,0.0024
1697,1798.0,,429.5680822714653,325316,81.0,0.0007,0.0024
1698,1799.0,,429.5679376254102,324091,82.0,0.0007,0.0024
1699,1800.0,,429.5681606597102,322869,83.0,0.0007,0.0024
1700,1801.0,,429.56784958487987,321661,84.0,0.0007,0.0024
1701,1802.0,,429.5678341951898,320452,85.0,0.0007,0.0024
1702,1803.0,,429.5681465554068,319252,86.0,0.0007,0.0024
1703,1804.0,,429.5681092818889,318041,87.0,0.0007,0.0024
1704,1805.0,,429.568028623752,316853,88.0,0.0007,0.0024
1705,1806.0,,429.56802126404745,315654,89.0,0.0007,0.0024
1706,1807.0,,429.56806440830064,314482,90.0,0.0007,0.0024
1707,1808.0,,429.5681436638605,313297,91.0,0.0007,0.0024
1708,1809.0,,429.56774892297034,312127,92.0,0.0007,0.0024
1709,1810.0,,429.5680351935384,310944,93.0,0.0007,0.0024
1710,1811.0,,429.5680689701457,309787,94.0,0.0007,0.0024
1711,1812.0,,429.5681216256606,308617,95.0,0.0007,0.0024
1712,1813.0,,429.568082032346,307474,96.0,0.0007,0.0024
1713,1814.0,,429.5679979097944,306315,97.0,0.0007,0.0024
1714,1815.0,,429.5679819221692,305174,98.0,0.0007,0.0024
1715,1816.0,,429.5680538846063,304020,99.0,0.0007,0.0024
1716,1817.0,,429.5677768457584,302890,100.0,0.0007,0.0024
1717,1818.0,,429.99775869285617,443016,0.0,0.0003,0.0024
1718,1819.0,,429.5682590674054,440250,1.0,0.0003,0.0024
1719,1820.0,,429.56796609535616,438342,2.0,0.0003,0.0024
1720,1821.0,,429.5680705383484,436435,3.0,0.0003,0.0024
1721,1822.0,,429.5680436397475,434525,4.0,0.0003,0.0024
1722,1823.0,,429.5680466290639,432629,5.0,0.0003,0.0024
1723,1824.0,,429.5680346174771,430755,6.0,0.0003,0.0024
1724,1825.0,,429.56820628908696,428878,7.0,0.0003,0.0024
1725,1826.0,,429.56784645511846,426998,8.0,0.0003,0.0024
1726,1827.0,,429.5679322225912,425153,9.0,0.0003,0.0024
1727,1828.0,,429.56824433621455,423308,10.0,0.0003,0.0024
1728,1829.0,,429.5682447647559,421459,11.0,0.0003,0.0024
1729,1830.0,,429.56785600651386,419628,12.0,0.0003,0.0024
1730,1831.0,,429.5682674547124,417814,13.0,0.0003,0.0024
1731,1832.0,,429.5678536604541,415994,14.0,0.0003,0.0024
1732,1833.0,,429.5677817112313,414179,15.0,0.0003,0.0024
1733,1834.0,,429.56824160212904,412395,16.0,0.0003,0.0024
1734,1835.0,,429.56794780235015,410604,17.0,0.0003,0.0024
1735,1836.0,,429.56791667086577,408810,18.0,0.0003,0.0024
1736,1837.0,,429.568063879442,407050,19.0,0.0003,0.0024
1737,1838.0,,429.5677868316248,405287,20.0,0.0003,0.0024
1738,1839.0,,429.56797716048226,403520,21.0,0.0003,0.0024
1739,1840.0,,429.5681449793974,401779,22.0,0.0003,0.0024
1740,1841.0,,429.56780210106984,400043,23.0,0.0003,0.0024
1741,1842.0,,429.5678688925595,398302,24.0,0.0003,0.0024
1742,1843.0,,429.5677790511536,396580,25.0,0.0003,0.0024
1743,1844.0,,429.56783680309826,394871,26.0,0.0003,0.0024
1744,1845.0,,429.56776787002343,393155,27.0,0.0003,0.0024
1745,1846.0,,429.5678849365468,391454,28.0,0.0003,0.0024
1746,1847.0,,429.5677903140165,389770,29.0,0.0003,0.0024
1747,1848.0,,429.568117003871,388079,30.0,0.0003,0.0024
1748,1849.0,,429.5679466161413,386399,31.0,0.0003,0.0024
1749,1850.0,,429.5682107355096,384740,32.0,0.0003,0.0024
1750,1851.0,,429.56782982250536,383071,33.0,0.0003,0.0024
1751,1852.0,,429.5678499222762,381414,34.0,0.0003,0.0024
1752,1853.0,,429.5681537866985,379778,35.0,0.0003,0.0024
1753,1854.0,,429.5679887845632,378132,36.0,0.0003,0.0024
1754,1855.0,,429.5681204307011,376499,37.0,0.0003,0.0024
1755,1856.0,,429.5679881434639,374884,38.0,0.0003,0.0024
1756,1857.0,,429.5680045440388,373260,39.0,0.0003,0.0024
1757,1858.0,,429.56779753518776,371651,40.0,0.0003,0.0024
1758,1859.0,,429.5678126846063,370057,41.0,0.0003,0.0024
1759,1860.0,,429.5679915580756,368454,42.0,0.0003,0.0024
1760,1861.0,,429.5680388559813,366871,43.0,0.0003,0.0024
1761,1862.0,,429.568247694724,365297,44.0,0.0003,0.0024
1762,1863.0,,429.5679843235929,363713,45.0,0.0003,0.0024
1763,1864.0,,429.5679047187959,362156,46.0,0.0003,0.0024
1764,1865.0,,429.56779597030794,360600,47.0,0.0003,0.0024
1765,1866.0,,429.56793312013014,359037,48.0,0.0003,0.0024
1766,1867.0,,429.5680674181268,357506,49.0,0.0003,0.0024
1767,1868.0,,429.5682296665562,355968,50.0,0.0003,0.0024
1768,1869.0,,429.56818137291623,354430,51.0,0.0003,0.0024
1769,1870.0,,429.56818354314254,352919,52.0,0.0003,0.0024
1770,1871.0,,429.5680725203443,351397,53.0,0.0003,0.0024
1771,1872.0,,429.5680716212625,349888,54.0,0.0003,0.0024
1772,1873.0,,429.5679212482613,348393,55.0,0.0003,0.0024
1773,1874.0,,429.5680304923188,346887,56.0,0.0003,0.0024
1774,1875.0,,429.5678236068527,345407,57.0,0.0003,0.0024
1775,1876.0,,429.5680966226312,343928,58.0,0.0003,0.0024
1776,1877.0,,429.5683010936817,342441,59.0,0.0003,0.0024
1777,1878.0,,429.56825100323,340987,60.0,0.0003,0.0024
1778,1879.0,,429.56781719078015,339521,61.0,0.0003,0.0024
1779,1880.0,,429.5678572229251,338064,62.0,0.0003,0.0024
1780,1881.0,,429.5680016735032,336624,63.0,0.0003,0.0024
1781,1882.0,,429.56782916165486,335172,64.0,0.0003,0.0024
1782,1883.0,,429.5682824917095,333747,65.0,0.0003,0.0024
1783,1884.0,,429.56789099015936,332318,66.0,0.0003,0.0024
1784,1885.0,,429.5681341199541,330889,67.0,0.0003,0.0024
1785,1886.0,,429.5681034353368,329485,68.0,0.0003,0.0024
1786,1887.0,,429.5682302295427,328068,69.0,0.0003,0.0024
1787,1888.0,,429.56808424315585,326671,70.0,0.0003,0.0024
1788,1889.0,,429.5682113192039,325278,71.0,0.0003,0.0024
1789,1890.0,,429.567946732372,323876,72.0,0.0003,0.0024
1790,1891.0,,429.56814211043553,322507,73.0,0.0003,0.0024
1791,1892.0,,429.5677728650098,321123,74.0,0.0003,0.0024
1792,1893.0,,429.5678156753222,319755,75.0,0.0003,0.0024
1793,1894.0,,429.56811196927265,318395,76.0,0.0003,0.0024
1794,1895.0,,429.568213534234,317026,77.0,0.0003,0.0024
1795,1896.0,,429.56784921148727,315686,78.0,0.0003,0.0024
1796,1897.0,,429.5677672447828,314333,79.0,0.0003,0.0024
1797,1898.0,,429.5681268532483,312999,80.0,0.0003,0.0024
1798,1899.0,,429.56804712974616,311667,81.0,0.0003,0.0024
1799,1900.0,,429.5677698705006,310329,82.0,0.0003,0.0024
1800,1901.0,,429.56802603951274,309021,83.0,0.0003,0.0024
1801,1902.0,,429.568132643456,307696,84.0,0.0003,0.0024
1802,1903.0,,429.56813988685025,306394,85.0,0.0003,0.0024
1803,1904.0,,429.56779979368514,305090,86.0,0.0003,0.0024
1804,1905.0,,429.5679527288344,303788,87.0,0.0003,0.0024
1805,1906.0,,429.56778472283133,302504,88.0,0.0003,0.0024
1806,1907.0,,429.5680561617634,301207,89.0,0.0003,0.0024
1807,1908.0,,429.56833054107466,299939,90.0,0.0003,0.0024
1808,1909.0,,429.5678040192271,298654,91.0,0.0003,0.0024
1809,1910.0,,429.568228269143,297384,92.0,0.0003,0.0024
1810,1911.0,,429.568065576429,296120,93.0,0.0003,0.0024
1811,1912.0,,429.5679352957448,294851,94.0,0.0003,0.0024
1812,1913.0,,429.5683017133115,293610,95.0,0.0003,0.0024
1813,1914.0,,429.5680721525728,292353,96.0,0.0003,0.0024
1814,1915.0,,429.5678346536377,291118,97.0,0.0003,0.0024
1815,1916.0,,429.5682017324245,289876,98.0,0.0003,0.0024
1816,1917.0,,429.5681780505331,288646,99.0,0.0003,0.0024
1817,1918.0,,429.5682993001828,287425,100.0,0.0003,0.0024
1818,1919.0,,429.9977278565632,443016,0.0,0.0008,0.0024
1819,1920.0,,429.56773906370626,440568,1.0,0.0008,0.0024
1820,1921.0,,429.56785973992527,438970,2.0,0.0008,0.0024
1821,1922.0,,429.5680158686631,437355,3.0,0.0008,0.0024
1822,1923.0,,429.5681638981772,435769,4.0,0.0008,0.0024
1823,1924.0,,429.5681324619442,434177,5.0,0.0008,0.0024
1824,1925.0,,429.5677507398269,432583,6.0,0.0008,0.0024
1825,1926.0,,429.5680092749565,431011,7.0,0.0008,0.0024
1826,1927.0,,429.5680688212637,429424,8.0,0.0008,0.0024
1827,1928.0,,429.5680451825711,427865,9.0,0.0008,0.0024
1828,1929.0,,429.5678408981618,426296,10.0,0.0008,0.0024
1829,1930.0,,429.5677550470528,424741,11.0,0.0008,0.0024
1830,1931.0,,429.5678900648124,423194,12.0,0.0008,0.0024
1831,1932.0,,429.56800664639377,421633,13.0,0.0008,0.0024
1832,1933.0,,429.56777715353434,420110,14.0,0.0008,0.0024
1833,1934.0,,429.568054570807,418568,15.0,0.0008,0.0024
1834,1935.0,,429.5681759501358,417044,16.0,0.0008,0.0024
1835,1936.0,,429.56816644852216,415523,17.0,0.0008,0.0024
1836,1937.0,,429.5681295517389,414001,18.0,0.0008,0.0024
1837,1938.0,,429.5678301240248,412496,19.0,0.0008,0.0024
1838,1939.0,,429.56798625136304,410977,20.0,0.0008,0.0024
1839,1940.0,,429.5679878761228,409493,21.0,0.0008,0.0024
1840,1941.0,,429.5680247762822,407989,22.0,0.0008,0.0024
1841,1942.0,,429.56782509555745,406502,23.0,0.0008,0.0024
1842,1943.0,,429.5681226176883,405024,24.0,0.0008,0.0024
1843,1944.0,,429.5677632538642,403534,25.0,0.0008,0.0024
1844,1945.0,,429.5679266888274,402070,26.0,0.0008,0.0024
1845,1946.0,,429.5678616634369,400591,27.0,0.0008,0.0024
1846,1947.0,,429.5677815521556,399140,28.0,0.0008,0.0024
1847,1948.0,,429.5678512650597,397674,29.0,0.0008,0.0024
1848,1949.0,,429.5677697926841,396228,30.0,0.0008,0.0024
1849,1950.0,,429.56817404059126,394782,31.0,0.0008,0.0024
1850,1951.0,,429.5678160220396,393333,32.0,0.0008,0.0024
1851,1952.0,,429.5680625555355,391905,33.0,0.0008,0.0024
1852,1953.0,,429.567895285102,390459,34.0,0.0008,0.0024
1853,1954.0,,429.5677577063822,389034,35.0,0.0008,0.0024
1854,1955.0,,429.5678338598262,387590,36.0,0.0008,0.0024
1855,1956.0,,429.5681179794058,386171,37.0,0.0008,0.0024
1856,1957.0,,429.5680292969846,384746,38.0,0.0008,0.0024
1857,1958.0,,429.5678514463752,383333,39.0,0.0008,0.0024
1858,1959.0,,429.56797493710275,381933,40.0,0.0008,0.0024
1859,1960.0,,429.5681132507707,380513,41.0,0.0008,0.0024
1860,1961.0,,429.56790770699166,379117,42.0,0.0008,0.0024
1861,1962.0,,429.56792889157055,377708,43.0,0.0008,0.0024
1862,1963.0,,429.56778518013783,376333,44.0,0.0008,0.0024
1863,1964.0,,429.5681220940244,374948,45.0,0.0008,0.0024
1864,1965.0,,429.56806705978,373585,46.0,0.0008,0.0024
1865,1966.0,,429.56804139708447,372202,47.0,0.0008,0.0024
1866,1967.0,,429.568090838944,370831,48.0,0.0008,0.0024
1867,1968.0,,429.5677713239818,369468,49.0,0.0008,0.0024
1868,1969.0,,429.5679480075264,368108,50.0,0.0008,0.0024
1869,1970.0,,429.5680757445797,366770,51.0,0.0008,0.0024
1870,1971.0,,429.5681261242532,365415,52.0,0.0008,0.0024
1871,1972.0,,429.56779608810103,364078,53.0,0.0008,0.0024
1872,1973.0,,429.5677976686272,362726,54.0,0.0008,0.0024
1873,1974.0,,429.5679708412189,361405,55.0,0.0008,0.0024
1874,1975.0,,429.5677376216915,360072,56.0,0.0008,0.0024
1875,1976.0,,429.567957999706,358766,57.0,0.0008,0.0024
1876,1977.0,,429.56786464300114,357443,58.0,0.0008,0.0024
1877,1978.0,,429.56802503568184,356130,59.0,0.0008,0.0024
1878,1979.0,,429.56777089694106,354819,60.0,0.0008,0.0024
1879,1980.0,,429.5678278453408,353516,61.0,0.0008,0.0024
1880,1981.0,,429.56789701829024,352226,62.0,0.0008,0.0024
1881,1982.0,,429.5678782843171,350937,63.0,0.0008,0.0024
1882,1983.0,,429.568074773893,349652,64.0,0.0008,0.0024
1883,1984.0,,429.567759776656,348356,65.0,0.0008,0.0024
1884,1985.0,,429.568076037976,347087,66.0,0.0008,0.0024
1885,1986.0,,429.5677918176066,345804,67.0,0.0008,0.0024
1886,1987.0,,429.5677988689132,344552,68.0,0.0008,0.0024
1887,1988.0,,429.5677321615591,343284,69.0,0.0008,0.0024
1888,1989.0,,429.56812662442695,342033,70.0,0.0008,0.0024
1889,1990.0,,429.5681188622463,340767,71.0,0.0008,0.0024
1890,1991.0,,429.56784304015025,339526,72.0,0.0008,0.0024
1891,1992.0,,429.5677328410961,338276,73.0,0.0008,0.0024
1892,1993.0,,429.56774949629255,337050,74.0,0.0008,0.0024
1893,1994.0,,429.5679497907451,335813,75.0,0.0008,0.0024
1894,1995.0,,429.5678273707886,334585,76.0,0.0008,0.0024
1895,1996.0,,429.5680508311205,333354,77.0,0.0008,0.0024
1896,1997.0,,429.5678876325608,332137,78.0,0.0008,0.0024
1897,1998.0,,429.56807634016263,330922,79.0,0.0008,0.0024
1898,1999.0,,429.5677747582604,329719,80.0,0.0008,0.0024
1899,2000.0,,429.5679298490791,328512,81.0,0.0008,0.0024
1900,2001.0,,429.5677676179275,327308,82.0,0.0008,0.0024
1901,2002.0,,429.5680648453099,326110,83.0,0.0008,0.0024
1902,2003.0,,429.5680237631791,324918,84.0,0.0008,0.0024
1903,2004.0,,429.56781717379187,323734,85.0,0.0008,0.0024
1904,2005.0,,429.5677418369151,322557,86.0,0.0008,0.0024
1905,2006.0,,429.56802542316234,321378,87.0,0.0008,0.0024
1906,2007.0,,429.56795379384914,320200,88.0,0.0008,0.0024
1907,2008.0,,429.56775907042936,319031,89.0,0.0008,0.0024
1908,2009.0,,429.56786358040824,317866,90.0,0.0008,0.0024
1909,2010.0,,429.56798829063973,316712,91.0,0.0008,0.0024
1910,2011.0,,429.5678772615077,315560,92.0,0.0008,0.0024
1911,2012.0,,429.56808373904295,314408,93.0,0.0008,0.0024
1912,2013.0,,429.56814693538286,313258,94.0,0.0008,0.0024
1913,2014.0,,429.5677664127551,312116,95.0,0.0008,0.0024
1914,2015.0,,429.5677834271153,310979,96.0,0.0008,0.0024
1915,2016.0,,429.5681162843237,309852,97.0,0.0008,0.0024
1916,2017.0,,429.5680862218731,308726,98.0,0.0008,0.0024
1917,2018.0,,429.56805490197087,307599,99.0,0.0008,0.0024
1918,2019.0,,429.5680507207894,306478,100.0,0.0008,0.0024
1919,2121.0,,429.99774019112766,443016,0.0,0.0006,0.0024
1920,2122.0,,429.567932353652,440440,1.0,0.0006,0.0024
1921,2123.0,,429.56791218086,438720,2.0,0.0006,0.0024
1922,2124.0,,429.56775213327825,436989,3.0,0.0006,0.0024
1923,2125.0,,429.568204150272,435265,4.0,0.0006,0.0024
1924,2126.0,,429.5680663451522,433561,5.0,0.0006,0.0024
1925,2127.0,,429.56821641956975,431848,6.0,0.0006,0.0024
1926,2128.0,,429.5679805398402,430151,7.0,0.0006,0.0024
1927,2129.0,,429.5682358373853,428465,8.0,0.0006,0.0024
1928,2130.0,,429.5679161415195,426769,9.0,0.0006,0.0024
1929,2131.0,,429.56813128312615,425104,10.0,0.0006,0.0024
1930,2132.0,,429.5680850834795,423434,11.0,0.0006,0.0024
1931,2133.0,,429.5681264378275,421759,12.0,0.0006,0.0024
1932,2134.0,,429.56786751825575,420120,13.0,0.0006,0.0024
1933,2135.0,,429.5680906072705,418466,14.0,0.0006,0.0024
1934,2136.0,,429.5678822016928,416821,15.0,0.0006,0.0024
1935,2137.0,,429.5681582354743,415199,16.0,0.0006,0.0024
1936,2138.0,,429.5681862173718,413559,17.0,0.0006,0.0024
1937,2139.0,,429.56801361380303,411945,18.0,0.0006,0.0024
1938,2140.0,,429.5677844792492,410335,19.0,0.0006,0.0024
1939,2141.0,,429.5677734382859,408714,20.0,0.0006,0.0024
1940,2142.0,,429.5681109183991,407128,21.0,0.0006,0.0024
1941,2143.0,,429.5678623757779,405530,22.0,0.0006,0.0024
1942,2144.0,,429.5681818573475,403943,23.0,0.0006,0.0024
1943,2145.0,,429.5681429180839,402368,24.0,0.0006,0.0024
1944,2146.0,,429.56808909619104,400782,25.0,0.0006,0.0024
1945,2147.0,,429.56776448797893,399227,26.0,0.0006,0.0024
1946,2148.0,,429.5679553267648,397663,27.0,0.0006,0.0024
1947,2149.0,,429.5678066397365,396103,28.0,0.0006,0.0024
1948,2150.0,,429.5680163877623,394567,29.0,0.0006,0.0024
1949,2151.0,,429.5677889831108,393012,30.0,0.0006,0.0024
1950,2152.0,,429.5680500195506,391486,31.0,0.0006,0.0024
1951,2153.0,,429.56788486374705,389959,32.0,0.0006,0.0024
1952,2154.0,,429.56798219480976,388427,33.0,0.0006,0.0024
1953,2155.0,,429.56812529538104,386921,34.0,0.0006,0.0024
1954,2156.0,,429.5680441229124,385402,35.0,0.0006,0.0024
1955,2157.0,,429.5678416141,383905,36.0,0.0006,0.0024
1956,2158.0,,429.56791215456906,382406,37.0,0.0006,0.0024
1957,2159.0,,429.56793286147183,380909,38.0,0.0006,0.0024
1958,2160.0,,429.56778129629265,379433,39.0,0.0006,0.0024
1959,2161.0,,429.5679090758043,377941,40.0,0.0006,0.0024
1960,2162.0,,429.5681735065005,376479,41.0,0.0006,0.0024
1961,2163.0,,429.5680688188949,375010,42.0,0.0006,0.0024
1962,2164.0,,429.5681404720189,373544,43.0,0.0006,0.0024
1963,2165.0,,429.5681328584843,372096,44.0,0.0006,0.0024
1964,2166.0,,429.5679485746943,370634,45.0,0.0006,0.0024
1965,2167.0,,429.5678023018341,369194,46.0,0.0006,0.0024
1966,2168.0,,429.5677921965668,367741,47.0,0.0006,0.0024
1967,2169.0,,429.568084514657,366302,48.0,0.0006,0.0024
1968,2170.0,,429.5677806938166,364871,49.0,0.0006,0.0024
1969,2171.0,,429.5679958270416,363435,50.0,0.0006,0.0024
1970,2172.0,,429.56810665605445,362031,51.0,0.0006,0.0024
1971,2173.0,,429.56780518712344,360602,52.0,0.0006,0.0024
1972,2174.0,,429.5677987647132,359196,53.0,0.0006,0.0024
1973,2175.0,,429.56779679163856,357789,54.0,0.0006,0.0024
1974,2176.0,,429.5681618637749,356390,55.0,0.0006,0.0024
1975,2177.0,,429.5678902926087,355009,56.0,0.0006,0.0024
1976,2178.0,,429.56779000642376,353619,57.0,0.0006,0.0024
1977,2179.0,,429.5679568988649,352247,58.0,0.0006,0.0024
1978,2180.0,,429.5680029928255,350861,59.0,0.0006,0.0024
1979,2181.0,,429.56818292720703,349498,60.0,0.0006,0.0024
1980,2182.0,,429.5679379543391,348135,61.0,0.0006,0.0024
1981,2183.0,,429.56798886276056,346780,62.0,0.0006,0.0024
1982,2184.0,,429.568159906574,345439,63.0,0.0006,0.0024
1983,2185.0,,429.567810675555,344077,64.0,0.0006,0.0024
1984,2186.0,,429.5678911470352,342746,65.0,0.0006,0.0024
1985,2187.0,,429.56812646471474,341401,66.0,0.0006,0.0024
1986,2188.0,,429.5680983221366,340083,67.0,0.0006,0.0024
1987,2189.0,,429.56793482491514,338760,68.0,0.0006,0.0024
1988,2190.0,,429.5678247438356,337445,69.0,0.0006,0.0024
1989,2191.0,,429.5677864616776,336130,70.0,0.0006,0.0024
1990,2192.0,,429.567879316496,334815,71.0,0.0006,0.0024
1991,2193.0,,429.56798368345784,333521,72.0,0.0006,0.0024
1992,2194.0,,429.5679215456082,332216,73.0,0.0006,0.0024
1993,2195.0,,429.5680863010299,330943,74.0,0.0006,0.0024
1994,2196.0,,429.56806920932365,329646,75.0,0.0006,0.0024
1995,2197.0,,429.56819514725174,328372,76.0,0.0006,0.0024
